,game_id,move_no,move_no_pair,player,notation,move,from_square,to_square,piece,color,fen,is_check,is_check_mate,is_fifty_moves,is_fivefold_repetition,is_game_over,is_insufficient_material,white_count,black_count,white_pawn_count,black_pawn_count,white_queen_count,black_queen_count,white_black_count,black_bishop_count,white_knight_count,black_knight_count,white_rook_count,black_rook_count,captured_score_for_white,captured_score_for_black,fen_row1_white_count,fen_row2_white_count,fen_row3_white_count,fen_row4_white_count,fen_row5_white_count,fen_row6_white_count,fen_row7_white_count,fen_row8_white_count,fen_row1_white_value,fen_row2_white_value,fen_row3_white_value,fen_row4_white_value,fen_row5_white_value,fen_row6_white_value,fen_row7_white_value,fen_row8_white_value,fen_row1_black_count,fen_row2_black_count,fen_row3_black_count,fen_row4_black_count,fen_row5_black_count,fen_row6_black_count,fen_row7_black_count,fen_row8_black_count,fen_row1_black_value,fen_row2_black_value,fen_row3_black_value,fen_row4_black_value,fen_row5_black_value,fen_row6_black_value,fen_row7_black_value,fen_row8_black_value,move_sequence
569,c1800706-94ca-4ecc-a0a3-1f6a3c657dc6,61,31,Steinitz/Blackburne,fxe6,f5e6,f5,e6,P,White,2rkb2r/1p1n4/p2pPp2/8/3PP3/7P/PP4BK/R1B2R2,0,0,0,0,0,0,11,9,6,4,0,0,2,1,0,1,2,2,19,17,3,4,1,2,0,1,0,0,13,5,1,2,0,1,0,0,0,0,0,0,0,3,2,4,0,0,0,0,0,3,4,13,"e4,c5"
570,c1a448cd-c16b-4894-87d6-10d94a161850,36,18,"Steinitz, Wilhelm",Rg8+,e8g8,e8,g8,R,Black,2k3r1/ppp2p1p/5p2/2bP4/8/4qP2/PPP3KP/RN1Q3R,1,0,0,0,0,0,11,10,6,6,1,1,0,1,1,0,2,1,16,11,4,5,1,0,1,0,0,0,22,4,1,0,1,0,0,0,0,0,1,0,1,1,5,2,0,0,9,0,3,1,5,5,"f4,e5"
571,c2679a29-dd74-4e9c-9c99-9d4b809ebcaa,123,62,"Anderssen, Adolf",Kc5,c4c5,c4,c5,K,White,8/8/6kP/2K3P1/P7/2B5/2n5/8,0,0,0,0,0,0,5,2,3,0,0,0,1,0,0,1,0,0,36,33,0,0,1,1,2,1,0,0,0,0,3,1,1,1,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,"e4,e5"
572,c2c84f61-6c02-4a0c-80be-f133df827470,83,42,"Zukertort, Johannes",Kf6,f5f6,f5,f6,K,White,6k1/6Br/p4K1P/Pp6/1P6/8/2P5/8,0,0,0,0,0,0,6,4,4,2,0,0,1,0,0,0,0,1,32,32,0,1,0,1,1,2,1,0,0,1,0,1,1,1,3,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,5,0,"e4,e5"
573,c336c7db-a4ff-4c71-9b25-4cb546b14824,91,46,"Paulsen, Louis",Kg1,h2g1,h2,g1,K,White,4Q3/3P1rk1/p6p/6p1/5p1P/6q1/1P4P1/5RK1,0,0,0,0,0,0,7,7,4,4,1,1,0,0,0,0,1,1,21,21,2,2,0,1,0,0,1,1,5,2,0,1,0,0,1,9,0,0,1,1,1,2,2,0,0,0,9,1,1,2,5,0,"e4,e5"
574,c39b01c9-1d2d-4597-8b4c-95e289f57a7f,71,36,"Steinitz, Wilhelm",Kg2,g1g2,g1,g2,K,White,r5k1/p6p/2p5/2NpB2q/3P1Qn1/1P4P1/1PP2pK1/7R,0,0,0,0,0,0,10,9,5,5,1,1,1,0,1,1,1,1,17,14,1,3,2,2,2,0,0,0,5,2,2,10,6,0,0,0,0,1,0,1,2,1,2,2,0,1,0,3,10,1,2,5,"e4,e5"
575,c415d15f-9256-4c7d-a9f4-20682c2932db,69,35,"Knorre, Viktor",fxg4,f3g4,f3,g4,P,White,1rb5/4Q2p/p1p3k1/3p2p1/6P1/4B3/Pq5P/5RK1,0,0,0,0,0,0,7,9,3,5,1,1,1,1,0,0,1,1,17,19,2,2,1,1,0,0,1,0,5,2,3,1,0,0,9,0,0,1,0,0,2,3,1,2,0,9,0,0,2,2,1,8,"e4,e5"
576,c456ed68-d9c6-4393-9adc-6cb5a32e55c6,36,18,Mackenzie,Qg1+,f2g1,f2,g1,Q,Black,r5k1/pp2Prpp/2p5/2b5/2Q1p1n1/1B3n1P/PP1P2P1/RNB2RqK,1,0,0,0,0,0,13,13,6,6,1,1,2,1,1,2,2,2,5,5,5,4,2,1,0,0,1,0,16,4,4,9,0,0,1,0,1,0,1,2,1,1,5,2,9,0,3,4,3,1,9,5,"e4,e5"
577,c45f30e2-b084-4483-8548-1e65e780943e,70,35,"Fenton, Richard",Kc4,d5c4,d5,c4,K,Black,8/6pp/8/8/1pk3P1/p3K2P/P7/8,0,0,0,0,0,0,4,5,3,4,0,0,0,0,0,0,0,0,35,36,0,1,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,0,0,2,0,0,0,1,1,0,0,2,0,"e4,e5"
578,c4a908a1-b217-48f5-a15a-59ec4bd1f21c,36,18,Minckwitz,Qxc4,e6c4,e6,c4,Q,Black,r3k2r/p1ppbppp/1pn5/4P3/2qP2n1/5NB1/1PP1Q1PP/R4K1R,0,0,0,0,0,0,12,14,6,7,1,1,1,1,1,2,2,2,4,8,3,5,2,1,1,0,0,0,10,13,6,1,1,0,0,0,0,0,0,2,0,2,7,3,0,0,0,12,0,4,9,10,"e4,e5"
579,c4f66d83-2c46-43b1-a662-95f9a34e5063,56,28,"Steinitz, Wilhelm",Rxe2,e8e2,e8,e2,R,Black,5rk1/p2b2qp/2p3p1/1p1p4/3P1bP1/P2R1R2/2P1r1Q1/1N5K,0,0,0,0,0,0,9,12,4,6,1,1,0,2,1,0,2,2,8,13,2,2,3,2,0,0,0,0,3,10,11,2,0,0,0,0,0,1,0,1,2,2,4,2,0,5,0,3,2,2,14,5,"d4,f5"
580,c513ff9a-36cb-4242-8f0b-e8b2f3362368,71,36,"Kleczynski, Jan",Nb5,c3b5,c3,b5,N,White,2k5/pp6/3q3p/1Np2p2/3r4/7P/PP1Q2P1/3R3K,0,0,0,0,0,0,8,8,4,5,1,1,0,0,1,0,1,1,20,18,2,4,1,0,1,0,0,0,5,12,1,0,3,0,0,0,0,0,0,1,2,2,2,1,0,0,0,5,2,10,2,0,"e4,e5"
581,c6b9a2c9-eecd-4668-bb95-35023478d77c,74,37,"Von Schmidt, Eugen",Ke7,f6e7,f6,e7,K,Black,3N4/1pr1k3/3p4/1P1Pp3/7p/4P3/5KPP/8,0,0,0,0,0,0,7,6,5,4,0,0,0,0,1,0,0,1,30,31,0,3,1,0,2,0,0,1,0,2,1,0,2,0,0,3,0,0,0,1,1,1,3,0,0,0,0,1,1,1,6,0,"e4,e5"
582,c6dbe130-109e-4544-97d3-80fad7e830cf,91,46,"Winawer, Szymon",Ng6+,e5g6,e5,g6,N,White,4r3/1r2n1p1/3Bk1Np/2P5/1P1p4/2b4P/4R1P1/3R1K2,1,0,0,0,0,0,9,8,4,3,0,0,1,1,1,1,2,2,20,19,2,2,1,1,1,2,0,0,5,6,1,1,1,6,0,0,0,0,1,1,0,2,3,1,0,0,3,1,0,1,9,5,"e4,c5"
583,c6f49862-69dc-4ebd-b1e0-48bcfe835b3d,100,50,"De Riviere, Jules",Kg6,f7g6,f7,g6,K,Black,8/8/3N2k1/1p6/8/8/PPPK1pp1/7R,0,0,0,0,0,0,6,4,3,3,0,0,0,0,1,0,1,0,36,28,1,4,0,0,0,1,0,0,5,3,0,0,0,3,0,0,0,2,0,0,1,1,0,0,0,2,0,0,1,0,0,0,"e4,e5"
584,c734662c-2049-43dc-9fe5-08debd21f997,183,92,"Paulsen, Louis",Rxh2,h3h2,h3,h2,R,White,8/8/4kp2/8/8/5PK1/7R/7r,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,1,1,33,33,0,1,2,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,2,0,0,5,0,0,0,0,1,0,0,"e4,e5"
585,c8d9bb90-d42d-4247-beb3-6c017317cc57,87,44,"Zukertort, Johannes",Rb5,b7b5,b7,b5,R,White,8/4N1bk/8/pR3ppp/5r2/P7/5PKP/8,0,0,0,0,0,0,6,7,3,4,0,0,0,1,1,0,1,1,27,28,0,3,1,0,1,0,1,0,0,2,1,0,5,0,3,0,0,0,0,1,4,0,2,0,0,0,0,5,4,0,3,0,"e4,e5"
586,c9602e50-a44f-4816-9613-5904b4f37750,61,31,"Steinitz, Wilhelm",Re5,e1e5,e1,e5,R,White,2q3k1/2p1Qppp/5nrr/3PRb2/p1P2P2/5B2/P4BPP/R5K1,0,0,0,0,0,0,12,11,6,5,1,1,2,1,0,1,2,2,9,8,2,4,1,2,2,0,1,0,5,6,3,2,6,0,9,0,0,0,0,1,1,3,4,2,0,0,0,1,3,13,4,9,"e4,e5"
587,c96dda4f-5541-44f0-a7c6-d175de4e011c,43,22,"Bird, Henry",Qxg7+,h8g7,h8,g7,Q,White,r2qr3/1bp1k1Q1/ppn1p3/2b3N1/8/2P5/P4PPP/RN3RK1,1,0,0,0,0,0,11,11,5,4,1,1,0,2,2,1,2,2,7,9,4,4,1,0,1,0,1,0,13,4,1,0,3,0,9,0,0,0,0,0,1,4,3,3,0,0,0,0,3,6,4,19,"e4,e5"
588,caf2c76b-8b26-44e5-b185-e0090a1efbd5,52,26,"Zukertort, Johannes",Rad8,a8d8,a8,d8,R,Black,3rr3/ppp4R/6pp/4pnNk/8/1P6/P6P/2B3K1,0,0,0,0,0,0,7,10,3,6,0,0,1,0,1,1,1,2,20,25,2,2,1,0,1,0,1,0,3,2,1,0,3,0,5,0,0,0,0,0,3,2,3,2,0,0,0,0,4,2,3,10,"e4,e5"
589,caf4d834-4905-44fc-9867-337a86d392e4,85,43,"Steinitz, Wilhelm",Bxf5,d7f5,d7,f5,B,White,7k/4R2p/1n1r4/2N2B2/8/7P/6P1/6K1,0,0,0,0,0,0,6,4,2,1,0,0,1,0,1,1,1,1,30,26,1,1,1,0,2,0,1,0,0,1,1,0,6,0,5,0,0,0,0,0,0,2,1,1,0,0,0,0,0,8,1,0,"e4,b6"
590,cb3c8618-d425-47cb-ad24-b41416b2d87e,66,33,Goring,Qe4+,b4e4,b4,e4,Q,Black,6k1/p4ppp/b7/5P2/4q1n1/1BQ5/PPp3PP/2N1K3,1,0,0,0,0,0,9,9,5,5,1,1,1,1,1,1,0,0,19,19,2,4,2,0,1,0,0,0,3,4,12,0,1,0,0,0,0,1,0,2,0,1,4,1,0,1,0,12,0,3,4,0,"e4,e5"
591,cbaf2bec-1da7-4424-a601-dc2c11548ef7,93,47,"Judd, Max",Kxf5,e4f5,e4,f5,K,White,8/8/2kB4/4PK2/8/8/8/8,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,39,35,0,0,0,0,2,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"e4,e6"
592,cc11a75e-12d3-49b2-9cc9-2081386b7757,80,40,"Steinitz, Wilhelm",Kxe4,e5e4,e5,e4,K,Black,8/1pp5/b2p4/p6p/P3k1pP/2K2nP1/2P2R2/8,0,0,0,0,0,0,6,9,4,6,0,0,0,1,0,1,1,0,27,30,0,2,2,2,0,0,0,0,0,6,1,2,0,0,0,0,0,0,1,2,2,2,2,0,0,0,3,1,2,4,2,0,"e4,e5"
593,cce47487-4ce5-4e06-b09d-eaf3e5a24c93,35,18,"Zukertort, Johannes",g4,g2g4,g2,g4,P,White,r1b5/1p3kpp/1ppn4/3p4/3P2P1/2N2N2/PP3P1P/4R1K1,0,0,0,0,0,0,10,10,6,6,0,0,0,1,2,1,1,1,22,22,2,4,2,2,0,0,0,0,5,4,6,2,0,0,0,0,0,0,0,0,1,3,4,2,0,0,0,0,1,5,3,8,"e4,e5"
594,cd4bacf4-118b-41c7-97ec-ef8dc73dc2e9,101,51,"Anderssen, Adolf",Rxh6#,h4h6,h4,h6,R,White,2r4k/p2q1P2/3p2PR/4pN2/4P3/7K/2pr4/5R2,1,1,0,0,1,0,7,8,3,4,0,1,0,0,1,0,2,2,16,23,1,0,1,1,1,2,1,0,5,0,0,1,3,6,1,0,0,2,0,0,1,1,2,2,0,6,0,0,1,1,10,5,"e4,e5"
595,ce5d66c8-6115-447b-a654-2802d5c80728,52,26,"Zukertort, Johannes",Qf3+,g3f3,g3,f3,Q,Black,2k5/pp3ppp/2n5/8/1P6/3r1q2/P2BK2n/R2Q3R,1,0,0,0,0,0,7,10,2,5,1,1,1,0,0,2,2,1,14,15,3,3,0,1,0,0,0,0,19,4,0,1,0,0,0,0,0,1,2,0,0,1,5,1,0,3,14,0,0,3,5,0,"e4,e5"
596,ce91d160-45ed-46a3-8094-78e31705cc9c,71,36,"Steinitz, Wilhelm",Rxc6#,c1c6,c1,c6,R,White,3r1br1/Qpk5/2Rp1P1p/3P2p1/6B1/6B1/6PP/6K1,1,1,0,0,1,0,9,8,4,4,1,0,2,1,0,0,1,2,22,15,1,2,1,1,1,2,1,0,0,2,3,3,1,6,9,0,0,0,0,0,1,2,2,3,0,0,0,0,1,2,1,13,"e4,e5"
597,cf5766ec-062c-4cb9-81b1-c336bd1fef71,86,43,Steinitz/Boden,Kh7,g8h7,g8,h7,K,Black,2R5/6pk/1p6/1P6/P7/6np/7r/4K3,0,0,0,0,0,0,4,6,2,3,0,0,0,0,0,1,1,1,28,32,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,5,0,1,2,0,0,1,2,0,0,5,4,0,0,1,1,0,"e4,e5"
598,cfa5dee2-15b3-42d0-a607-1e0dfb421be4,39,20,"Anderssen, Adolf",Rd7,d1d7,d1,d7,R,White,4rk1r/p1qR1ppp/2p5/2b1N3/2P5/5Q2/P4PPP/4R1K1,0,0,0,0,0,0,10,10,5,5,1,1,0,1,1,0,2,2,12,12,2,4,1,1,1,0,1,0,5,4,9,1,3,0,5,0,0,0,0,0,1,1,5,3,0,0,0,0,3,1,13,10,"e4,e5"
599,cfabbe1e-8905-4c02-9e0d-10dd1499b12e,75,38,"Anderssen, Adolf",Rb2,d2b2,d2,b2,R,White,8/2r1kp2/3p2pp/8/4PKPP/8/PR3P2/8,0,0,0,0,0,0,7,6,5,4,0,0,0,0,0,0,1,1,30,29,0,3,0,4,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,6,0,"e4,e5"
600,cfe15942-d038-4788-93e4-a32d3111eeed,62,31,"Blackburne, Joseph",Re3,d3e3,d3,e3,R,Black,8/p1p2ppk/5n1p/N3pP2/4P1P1/2q1r2P/PR2Q3/K7,0,0,0,0,0,0,9,10,5,6,1,1,0,0,1,1,1,1,16,17,1,3,1,2,2,0,0,0,0,15,1,2,4,0,0,0,0,0,2,0,1,2,5,0,0,0,14,0,1,4,4,0,"e4,e5"
601,d0151f97-f5d2-4a83-8b53-96a94230624e,64,32,"Zukertort, Johannes",a6,a7a6,a7,a6,P,Black,8/1p6/p1pk4/1P3ppp/P1PK4/6P1/7P/8,0,0,0,0,0,0,6,7,5,6,0,0,0,0,0,0,0,0,33,34,0,1,1,3,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,3,2,1,0,"e4,e5"
602,d0281097-f6fb-4456-873a-34e0a1427978,58,29,"Bird, Henry",Qh1#,h2h1,h2,h1,Q,Black,3r1rk1/p1p4p/8/1PP1p3/2P5/3NbPp1/PB2QR2/1R3K1q,1,1,0,0,1,0,11,10,5,5,1,1,1,1,1,0,2,2,12,9,2,4,2,1,2,0,0,0,5,18,4,1,2,0,0,0,1,0,2,0,1,0,3,3,9,0,4,0,1,0,3,10,"e4,e6"
603,d09103e9-8683-4248-a669-9642a59096b1,118,59,"Zukertort, Johannes",Kg4,g5g4,g5,g4,K,Black,8/8/7p/8/5pk1/8/5K2/8,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,37,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,"e4,e5"
604,d21a573b-4e17-4483-b6bb-b376fcad0490,70,35,"Anderssen, Adolf",Rxd3,e3d3,e3,d3,R,Black,6k1/6pp/p4n2/2pp4/5P2/1P1r1N2/P6P/4B2K,0,0,0,0,0,0,7,8,4,5,0,0,1,0,1,1,0,1,26,29,2,2,2,1,0,0,0,0,3,2,4,1,0,0,0,0,0,0,1,0,2,2,2,1,0,0,5,0,2,4,2,0,"e4,e5"
605,d23b7d6e-fd47-494c-b5ea-4c05688baf46,56,28,"Wayte, William",Ne5,d7e5,d7,e5,N,Black,r7/p5k1/2p4p/1p1pnB2/6p1/2P3P1/PPQNq2P/6K1,0,0,0,0,0,0,9,10,5,6,1,1,1,0,1,1,0,1,16,19,1,5,2,0,1,0,0,0,0,15,2,0,3,0,0,0,0,1,0,1,3,2,2,1,0,9,0,1,5,2,1,5,"e4,e5"
606,d2ce17d2-1562-4c9e-8c63-6ca70d9ee99e,67,34,"Anderssen, Adolf",Nf7+,g5f7,g5,f7,N,White,6rk/5N2/3p1b2/p1nqn3/1pp5/6Q1/P4PRP/1BR4K,1,0,0,0,0,0,9,10,3,4,1,1,1,1,1,2,2,1,12,11,3,4,1,0,0,0,1,0,8,8,9,0,0,0,3,0,0,0,0,2,4,2,0,2,0,0,0,2,16,4,0,5,"e4,e5"
607,d2d141c4-2896-4ba4-b0be-b3b454d3d234,33,17,"Steinitz, Wilhelm",Nxd5,c3d5,c3,d5,N,White,rnb2rk1/pp1n2p1/q1p5/3NpPP1/1P6/3P2N1/1PP1QPB1/2B2RK1,0,0,0,0,0,0,14,12,7,5,1,1,2,1,2,2,1,2,6,6,3,5,2,1,3,0,0,0,8,15,4,1,5,0,0,0,0,0,0,0,1,2,4,5,0,0,0,0,1,10,6,16,"e4,e5"
608,d2f3d90f-1eb8-465f-8659-363a2ef388f2,80,40,"Steinitz, Wilhelm",Rd7,c7d7,c7,d7,R,Black,8/p2r4/4k3/5p1R/2P3p1/1P4P1/P4K2/8,0,0,0,0,0,0,6,5,4,3,0,0,0,0,0,0,1,1,31,30,0,2,2,1,1,0,0,0,0,1,2,1,5,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,1,0,6,0,"e4,e5"
609,d3370bec-4b7d-42b9-8716-562c1e08a698,48,24,"Neumann, Gustav",e3,e4e3,e4,e3,P,Black,r3k1r1/ppp2p2/5q1p/4nb2/7P/N1P1p3/PP3Q1R/R1B4K,0,0,0,0,0,0,10,12,4,6,1,1,1,1,1,1,2,2,8,10,3,4,2,1,0,0,0,0,8,16,4,1,0,0,0,0,0,0,1,0,2,2,4,3,0,0,1,0,6,10,4,10,"e4,e5"
610,d36692e6-3823-4117-ae9d-ee4003bbc5b1,41,21,"MacDonnell, George",Rd1,e1d1,e1,d1,R,White,5r1k/pp2rpp1/1bp4p/4P3/2Bq1P2/P7/1PQ3PP/3R1R1K,0,0,0,0,0,0,11,11,6,6,1,1,1,1,0,0,2,2,11,11,3,4,1,2,1,0,0,0,10,12,1,4,1,0,0,0,0,0,0,1,0,3,5,2,0,0,0,9,0,5,9,5,"e4,e5"
611,d44edbe0-36db-4ad2-bd82-b8635185d966,55,28,"Schliemann, Adolph",Nxc4,d6c4,d6,c4,N,White,3r2k1/5ppp/ppp1p3/3nn3/2N5/5Q2/PP3PPP/3RR1K1,0,0,0,0,0,0,10,11,5,7,1,0,0,0,1,2,2,1,21,12,3,5,1,1,0,0,0,0,10,5,9,3,0,0,0,0,0,0,0,0,2,4,3,2,0,0,0,0,6,4,3,5,"e4,d5"
612,d4664c95-8f59-449b-8456-d485acb1decc,118,59,"Hosmer, Henry",Kd3,e4d3,e4,d3,K,Black,8/8/5Bp1/1p6/3p3P/1P1k2n1/8/2K5,0,0,0,0,0,0,4,5,2,3,0,0,1,0,0,1,0,0,33,34,1,0,1,1,0,1,0,0,0,0,1,1,0,3,0,0,0,0,2,1,1,1,0,0,0,0,3,1,1,1,0,0,"e4,e5"
613,d468883c-b350-401d-93fe-6b454dca9b40,78,39,"Mieses, Samuel",Rh7,e7h7,e7,h7,R,Black,8/p1p4r/1p6/5k2/6R1/2P2K2/PP6/8,0,0,0,0,0,0,5,5,3,3,0,0,0,0,0,0,1,1,31,31,0,2,2,1,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,7,0,"e4,e5"
614,d4af5de1-30c5-4b9a-917a-05268f23feac,46,23,"Zukertort, Johannes",Nh4,f5h4,f5,h4,N,Black,r4rk1/p1ppnppp/1b6/1N2P3/4b1Pn/BQ3R2/P6P/R6K,0,0,0,0,0,0,10,13,4,6,1,0,1,2,1,2,2,2,11,10,2,2,3,1,2,0,0,0,5,2,17,1,4,0,0,0,0,0,0,2,0,1,7,3,0,0,0,6,0,3,9,10,"e4,e5"
615,d4e2eaee-e48a-400b-8b1e-146e957a75b5,71,36,"Anderssen, Adolf",Re7,e3e7,e3,e7,R,White,3r2k1/3qR1p1/1pp2p1p/8/3r1P2/1P5P/P1Q1R1PK/8,0,0,0,0,0,0,9,9,5,5,1,1,0,0,0,0,2,2,15,15,0,5,2,1,0,0,1,0,0,16,2,1,0,0,5,0,0,0,0,1,0,4,2,2,0,0,0,5,0,4,10,5,"e4,e5"
616,d5491651-0b12-4769-8a54-8547a33ea46d,37,19,"Zukertort, Johannes",Ng6+,f8g6,f8,g6,N,White,r1b3Qb/pp2k1q1/2p2nN1/6N1/2B2B2/8/PPP3P1/RN2K3,1,0,0,0,0,0,12,9,4,3,1,1,2,2,3,1,1,1,13,6,3,4,0,2,1,1,0,1,8,4,0,6,3,3,0,9,0,0,0,0,0,2,4,3,0,0,0,0,0,4,11,11,"e4,e5"
617,d5588f14-c9fc-49ae-aaa0-652ff2ab17d1,89,45,"Ehrmann, A.",Re8+,e3e8,e3,e8,R,White,4R2k/1p1q2p1/pp4Qp/8/8/6KP/8/8,1,0,0,0,0,0,4,7,1,5,1,1,0,0,0,0,1,0,25,24,0,0,2,0,0,1,0,1,0,0,1,0,0,9,0,5,0,0,0,0,0,3,3,1,0,0,0,0,0,3,11,0,"e4,e5"
618,d56c021b-bc63-4b7c-bb46-411c3e0b8f10,70,35,"Smith, HD.",Qg6+,c6g6,c6,g6,Q,Black,7k/p5p1/6qp/5r2/3p4/N7/PPPQ3P/6K1,1,0,0,0,0,0,7,7,4,4,1,1,0,0,1,0,0,1,21,23,1,5,1,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,1,1,2,2,1,0,0,0,1,5,10,2,0,"e4,e5"
619,d5d2d585-01af-4544-aa1e-e87967b8971a,45,23,NN,Nh6,f5h6,f5,h6,N,White,r4nqk/1pb2rpp/p2p1p1N/n1pP4/4P3/3B1P1R/PB1Q1P1P/6RK,0,0,0,0,0,0,13,14,6,7,1,1,2,1,1,2,2,2,4,5,2,5,3,1,1,1,0,0,5,15,9,1,1,3,0,0,0,0,0,0,2,3,5,4,0,0,0,0,4,3,11,17,"e4,e5"
620,d6185e7e-c384-4734-b3cc-a12ec583bd96,42,21,"Neumann, Gustav",Nf1,g3f1,g3,f1,N,Black,4r1k1/ppp2p1p/8/5b2/3r1p1P/5B2/PP1B1NPR/R2K1n2,0,0,0,0,0,0,10,11,4,6,0,0,2,1,1,1,2,2,17,16,2,6,1,1,0,0,0,0,5,14,3,1,0,0,0,0,1,0,0,2,1,0,5,2,3,0,0,6,3,0,5,5,"e4,e5"
621,d664935d-1ee5-4bfe-b29c-97f977162072,110,55,"McKenzie, George",Nf4+,d5f4,d5,f4,N,Black,8/6p1/7p/5k1K/5n2/1P3P1P/8/8,1,0,0,0,0,0,4,4,3,2,0,0,0,0,0,1,0,0,34,36,0,0,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,1,1,0,"e4,e5"
622,d6c839dd-90ca-4d3b-b14d-99f2c6aebcd8,71,36,"Loyd, Samuel",Nb6#,d7b6,d7,b6,N,White,k6r/1p3p2/nNNp4/R1pPp3/4P3/1P2Pq2/1PPK4/8,1,1,0,0,1,0,10,9,6,5,0,1,0,0,2,1,1,1,17,22,0,3,2,1,2,2,0,0,0,2,2,1,6,6,0,0,0,0,1,0,2,2,2,2,0,0,9,0,2,4,2,5,"e4,e5"
623,d6ecbaae-c0e6-4e3f-93a5-51530eee1a84,96,48,"De Vere, Cecil V",Kc5,d6c5,d6,c5,K,Black,8/1p2r3/p3P2P/2k2p2/5P2/1P6/3R4/5K2,0,0,0,0,0,0,6,5,4,3,0,0,0,0,0,0,1,1,31,30,1,1,1,1,0,2,0,0,0,5,1,1,0,2,0,0,0,0,0,0,2,1,2,0,0,0,0,0,1,1,6,0,"e4,e6"
624,d7161fbf-9250-4af7-aafd-2dd491372884,48,24,"Judd, Max",Ng4#,h6g4,h6,g4,N,Black,r6k/pp4pp/8/5r2/2pB2nP/PnPbKN2/RP4P1/1N2R3,1,1,0,0,1,0,11,11,5,5,0,0,1,1,2,2,2,2,15,15,2,3,4,2,0,0,0,0,8,7,5,4,0,0,0,0,0,0,2,2,1,0,4,2,0,0,6,4,5,0,4,5,"e4,c5"
625,d745ca9e-926d-451e-9de1-04bb90066809,29,15,"Steinitz, Wilhelm",Nbc7#,b5c7,b5,c7,N,White,1rb1kbnr/ppNpppp1/4N2p/8/4P3/3q4/P2B1PPP/1R1QK2R,1,1,0,0,1,0,12,14,5,7,1,1,1,2,2,1,2,2,4,6,4,5,0,1,0,1,1,0,19,7,0,1,0,3,3,0,0,0,1,0,0,1,6,6,0,0,9,0,0,1,6,19,"e4,c5"
626,d77350bd-eb1c-40ca-b366-50054465de77,66,33,"Spoelstra, B.",Nxa4,c5a4,c5,a4,N,Black,6k1/6p1/2p4p/p3p3/n7/4P1NP/5KP1/8,0,0,0,0,0,0,5,7,3,5,0,0,0,0,1,1,0,0,31,33,0,2,3,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,2,2,1,1,0,0,0,3,2,2,1,0,"e4,e5"
627,d7857625-d4a7-42c6-b21d-33ca1c86a49e,67,34,"Mieses, Samuel",Rxd7,f7d7,f7,d7,R,White,r7/3R3p/2p3k1/1pBpP1p1/3P4/2P4P/6P1/6K1,0,0,0,0,0,0,8,7,5,5,0,0,1,0,0,0,1,1,29,26,1,1,2,1,2,0,1,0,0,1,2,1,4,0,5,0,0,0,0,0,3,2,1,1,0,0,0,0,3,1,1,5,"e4,e5"
628,d78e53e2-5546-4bc0-99e1-4e96fb4f98a4,72,36,"Knorre, Viktor",Rb2,a2b2,a2,b2,R,Black,1R6/1p3kpp/p7/8/8/6PK/1r5P/8,0,0,0,0,0,0,4,6,2,4,0,0,0,0,0,0,1,1,30,32,0,1,2,0,0,0,0,1,0,1,1,0,0,0,0,5,0,1,0,0,0,1,4,0,0,5,0,0,0,1,3,0,"e4,e5"
629,d7b481b2-cbe9-4d86-a414-90ed0b282fe1,85,43,"Steinitz, Wilhelm",Kg4,f3g4,f3,g4,K,White,1b6/1p6/p7/P2k2P1/N4PK1/8/1PP5/8,0,0,0,0,0,0,7,4,5,2,0,0,0,1,1,0,0,0,34,31,0,2,0,3,2,0,0,0,0,2,0,4,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,3,"e4,c5"
630,d7de8e7e-0713-46fc-8de2-132323fcef23,36,18,"Neumann, Gustav",Be7+,c5e7,c5,e7,B,Black,rnb1k3/ppp1br2/7p/3p3Q/4qB1K/5NP1/PPPN3P/R6R,1,0,0,0,0,0,12,12,5,5,1,1,1,2,2,1,2,2,6,6,2,5,2,2,1,0,0,0,10,7,4,3,9,0,0,0,0,0,0,1,1,1,5,4,0,0,0,9,1,1,11,11,"e4,e5"
